decade,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
-1140,250,0.27656400000000003,0.2485,0.13422784495567894,0.1423361550443211,0.410791844955679
-1130,250,0.290664,0.286,0.12776254606380866,0.16290145393619132,0.41842654606380864
-1120,259,0.2467953667953668,0.231,0.12020286719032867,0.1265924996050381,0.3669982339856955
-1110,256,0.24150390625,0.228,0.12414855105791373,0.11735535519208629,0.36565245730791374
-1100,262,0.2711259541984733,0.247,0.1330409847189444,0.1380849694795289,0.40416693891741773
-1090,264,0.27616287878787876,0.2485,0.13546048764061483,0.14070239114726393,0.4116233664284936
-1080,270,0.23975185185185185,0.2135,0.10850091007574184,0.13125094177611002,0.3482527619275937
-1070,280,0.20480357142857142,0.1805,0.10482342545840405,0.09998014597016737,0.3096269968869755
-1060,280,0.25895,0.225,0.13152869182879282,0.1274213081712072,0.3904786918287928
-1050,280,0.23356785714285713,0.204,0.12530886158245405,0.10825899556040308,0.3588767187253112
-1040,280,0.21221428571428572,0.1965,0.10022446390159699,0.11198982181268873,0.3124387496158827
-1030,288,0.2665381944444445,0.236,0.13010418740915913,0.13643400703528535,0.3966423818536036
-1020,300,0.28272,0.2425,0.1488135517258342,0.13390644827416584,0.4315335517258342
-1010,313,0.2425846645367412,0.203,0.13888673680919172,0.10369792772754949,0.38147140134593294
-1000,320,0.22515000000000002,0.1955,0.10513739033471863,0.12001260966528139,0.33028739033471866
-990,294,0.2065408163265306,0.182,0.10878906869843732,0.09775174762809327,0.31532988502496795
-980,290,0.22860689655172417,0.207,0.10162283865527494,0.12698405789644923,0.3302297352069991
-970,290,0.21647586206896552,0.1915,0.11504066275289146,0.10143519931607406,0.331516524821857
-960,276,0.23846014492753623,0.224,0.11621876802892353,0.1222413768986127,0.35467891295645976
-950,280,0.25089999999999996,0.2345,0.1338608275297647,0.11703917247023526,0.38476082752976465
-940,279,0.2877311827956989,0.28,0.1425555658256686,0.1451756169700303,0.4302867486213675
-930,270,0.29910740740740743,0.2865,0.12698994318383405,0.17211746422357338,0.4260973505912415
-920,270,0.2692777777777778,0.251,0.12726096722652233,0.14201681055125545,0.3965387450043001
-910,264,0.24448484848484847,0.231,0.122115757888537,0.12236909059631147,0.3666006063733855
-900,260,0.2907461538461538,0.2385,0.16721042214744053,0.12353573169871329,0.45795657599359435
-890,260,0.24929615384615386,0.226,0.12767499454573802,0.12162115930041584,0.3769711483918919
-880,260,0.23920769230769232,0.2225,0.1214218019741677,0.11778589033352461,0.36062949428186003
-870,260,0.2727230769230769,0.2535,0.1373200480789153,0.1354030288441616,0.4100431250019922
-860,260,0.24565,0.2315,0.11870288579695566,0.12694711420304433,0.3643528857969557
-850,260,0.20561923076923078,0.1905,0.08355220095916256,0.12206702981006821,0.2891714317283933
-840,260,0.19575,0.18,0.08366011283021604,0.11208988716978396,0.27941011283021605
-830,244,0.18259016393442623,0.164,0.08806733806889429,0.09452282586553194,0.2706575020033205
-820,232,0.20536637931034485,0.1875,0.11279721408549315,0.0925691652248517,0.318163593395838
-810,216,0.24925462962962963,0.2315,0.0959011359966272,0.15335349363300244,0.3451557656262568
-800,220,0.17394090909090912,0.1435,0.11005984739359854,0.06388106169731057,0.2840007564845077
-790,235,0.19990212765957446,0.187,0.08490549670970717,0.1149966309498673,0.28480762436928164
-780,240,0.21488333333333334,0.2,0.08290723588988465,0.13197609744344868,0.297790569223218
-770,232,0.1967801724137931,0.179,0.0903384159077119,0.10644175650608119,0.287118588321505
-760,203,0.17348768472906406,0.154,0.08885500256736616,0.0846326821616979,0.26234268729643023
-750,195,0.18735384615384615,0.163,0.08550048485469881,0.10185336129914734,0.27285433100854495
-740,200,0.244915,0.239,0.1099615180518226,0.1349534819481774,0.3548765180518226
-730,195,0.2005179487179487,0.188,0.07831481167524644,0.12220313704270226,0.27883276039319516
-720,187,0.22091978609625668,0.201,0.10501120771703637,0.1159085783792203,0.32593099381329305
-710,195,0.18677948717948717,0.169,0.0882969310376272,0.09848255614185997,0.27507641821711437
-700,200,0.17797999999999997,0.1585,0.08941844266954796,0.08856155733045201,0.26739844266954793
-690,200,0.238665,0.2305,0.09634273396024566,0.14232226603975434,0.33500773396024563
-680,199,0.23801005025125627,0.23,0.11208857383039002,0.12592147642086626,0.35009862408164627
-670,190,0.24354210526315792,0.2305,0.10265808980763194,0.14088401545552598,0.34620019507078986
-660,189,0.2506137566137566,0.259,0.10006510657781667,0.15054865003593995,0.35067886319157326
-650,174,0.23552298850574713,0.2245,0.10250479780244483,0.13301819070330229,0.33802778630819197
-640,159,0.2167798742138365,0.208,0.10441049996902393,0.11236937424481255,0.32119037418286045
-630,150,0.25126666666666664,0.2255,0.13973376731151763,0.11153289935514901,0.3910004339781843
