region,decade,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
Canada,1690,2,0.013250000000000095,0.013250000000000095,0.029203510063004336,-0.01595351006300424,0.042453510063004435
Canada,1700,2,0.039049999999999974,0.039049999999999974,0.035001785668734096,0.004048214331265877,0.07405178566873408
Canada,1710,2,0.025050000000000017,0.025050000000000017,0.0526794551983978,-0.02762945519839778,0.07772945519839781
Canada,1720,2,-0.011149999999999938,-0.011149999999999938,0.16595796154448272,-0.17710796154448266,0.15480796154448279
Canada,1730,2,-0.04685,-0.04685,0.13965358928434307,-0.18650358928434307,0.09280358928434307
Canada,1740,2,-0.10085000000000005,-0.10085000000000005,0.004030508652763269,-0.10488050865276333,-0.09681949134723677
Canada,1750,2,0.09415000000000007,0.09415000000000007,0.1581797869514307,-0.06402978695143063,0.25232978695143077
Canada,1760,2,0.05639999999999984,0.05639999999999984,0.13222896808188433,-0.0758289680818845,0.18862896808188417
Canada,1770,3,-0.047666666666666524,-0.07229999999999981,0.08023791705505147,-0.12790458372171798,0.032571250388384945
Canada,1780,3,0.08219999999999998,0.07759999999999989,0.10127837873899835,-0.01907837873899837,0.18347837873899833
Canada,1790,3,-0.09936666666666671,-0.10580000000000012,0.1209783589462732,-0.22034502561293992,0.021611692279606493
Canada,1800,3,0.021333333333333353,-0.11489999999999989,0.2728740429819834,-0.25154070964865005,0.2942073763153168
Canada,1810,3,0.06383333333333337,0.009399999999999964,0.22181704923953285,-0.15798371590619947,0.28565038257286623
Canada,1820,3,-0.0168,-0.040999999999999925,0.06148227386816458,-0.07828227386816458,0.044682273868164576
Canada,1830,3,-0.022133333333333338,0.025699999999999834,0.11515868761553916,-0.1372920209488725,0.09302535428220582
Canada,1840,3,-0.0554666666666667,-0.023800000000000043,0.15474938879793115,-0.21021605546459785,0.09928272213126446
Canada,1850,3,0.061533333333333294,0.06689999999999996,0.1465237295912621,-0.08499039625792879,0.2080570629245954
Canada,1860,3,-0.05843333333333326,-0.04339999999999988,0.03842295320942074,-0.096856286542754,-0.02001038012391252
Canada,1870,3,-0.09146666666666665,-0.11780000000000002,0.05550174171441233,-0.146968408381079,-0.035964924952254326
Canada,1880,3,0.12810000000000002,0.13900000000000012,0.029122328203631018,0.098977671796369,0.15722232820363102
Canada,1890,3,0.026333333333333358,0.022600000000000064,0.059787484755033114,-0.03345415142169976,0.08612081808836647
Canada,1900,3,-0.01873333333333338,-0.0384000000000001,0.060257143421617296,-0.07899047675495068,0.041523810088283916
Canada,1910,3,0.011866666666666617,-0.042200000000000015,0.13058335779621139,-0.11871669112954476,0.142450024462878
Canada,1920,3,-0.05826666666666669,-0.04180000000000006,0.07565615198603044,-0.13392281865269712,0.017389485319363754
Canada,1930,3,0.023466666666666747,-0.0006999999999999229,0.07907011656329678,-0.05560344989663003,0.10253678322996353
Canada,1940,3,0.02309999999999997,0.057499999999999885,0.10702971549994887,-0.0839297154999489,0.13012971549994884
Canada,1950,3,0.06059999999999995,0.0697000000000001,0.05481943086169354,0.005780569138306414,0.11541943086169348
Canada,1960,3,0.022466666666666746,0.020700000000000163,0.01711850850200822,0.005348158164658525,0.03958517516867496
Canada,1970,3,-0.059550000000000027,-0.06795000000000018,0.10061333162160978,-0.1601633316216098,0.04106333162160975
Canada,1980,2,-0.06408750000000002,-0.06408750000000002,0.1401308863616441,-0.20421838636164413,0.0760433863616441
Eastern Europe,1740,1,-0.39622500000000005,-0.39622500000000005,0.0,-0.39622500000000005,-0.39622500000000005
Eastern Europe,1750,1,0.3627,0.3627,0.0,0.3627,0.3627
Eastern Europe,1760,1,-0.12929999999999997,-0.12929999999999997,0.0,-0.12929999999999997,-0.12929999999999997
Eastern Europe,1770,1,0.026599999999999957,0.026599999999999957,0.0,0.026599999999999957,0.026599999999999957
Eastern Europe,1780,1,0.017900000000000027,0.017900000000000027,0.0,0.017900000000000027,0.017900000000000027
Eastern Europe,1790,1,0.19450000000000012,0.19450000000000012,0.0,0.19450000000000012,0.19450000000000012
